RecID,IdTruth
A104462,65431
A100481,65432
A100105,65432
A106581,65432
A103786,65432
A100853,65432
A106133,65433
A104187,65433
A100737,65433
A104576,65433
A105540,65434
A106258,65434
A103255,65434
A105793,65435
A106104,65435
A101446,65435
A103290,65435
A105227,65435
A102429,65435
A102632,383
A102446,383
A107088,383
A100120,383
A101002,383
A105957,384
A100013,384
A103969,384
A106015,384
A101444,384
A101636,385
A103949,385
A104980,385
A104457,385
A101007,385
A103728,385
A100676,386
A105607,386
A103369,386
A106615,386
A103929,386
A104126,387
A100896,387
A100802,387
A104937,387
A106670,387
A105122,387
A102696,388
A107068,388
A106269,388
A102486,388
A105006,388
A107129,389
A100154,389
A105040,389
A103735,389
A103413,390
A104252,390
A106183,390
A101481,390
A105571,390
A107149,390
A104291,391
A107197,391
A102559,391
A104589,391
A106262,391
A100632,391
A106287,392
A103378,392
A102921,392
A103460,393
A104423,393
A101784,393
A105394,393
A103635,394
A102565,394
A105644,394
A106992,394
A106797,394
A103980,394
A100762,6361
A104078,6361
A100818,6361
A106003,6361
A100883,6361
A102406,6362
A105690,6362
A104152,6362
A106919,6362
A104598,6362
A107174,6363
A102699,6363
A105592,6363
A102256,6363
A100341,6363
A105605,6364
A102138,6364
A106095,6364
A106562,6365
A106448,6365
A103506,6365
A100677,6365
A102012,6365
A102099,6365
A105269,6366
A102005,6366
A103700,6366
A100964,6366
A101549,6366
A100081,6367
A105276,6367
A105849,6367
A106427,6368
A104705,6368
A104963,6368
A102384,6369
A106988,6369
A102332,6369
A102691,6369
A107039,6369
A107202,6369
A103788,6370
A102877,6370
A102083,6370
A105977,6370
A100087,6370
A101607,6371
A102202,6371
A107072,6371
A102468,6371
A101679,6372
A107227,6372
A100293,6372
A106397,6372
A100334,6372
A102189,9446
A103500,9446
A106696,9446
A104837,9446
A104447,9447
A103313,9447
A105973,9447
A100541,9447
A104008,9448
A105490,9448
A104137,9448
A102739,9448
A100073,9448
A103652,9449
A106435,9449
A106229,9449
A104081,9449
A102035,9450
A101696,9450
A100839,9450
A102437,9451
A104874,9451
A102077,9451
A104405,9452
A107114,9452
A101536,9452
A101043,9452
A100899,9452
A107140,9616
A105138,9616
A103269,9616
A106421,9616
A101493,9616
A101310,9616
A100980,9617
A104822,9617
A103939,9617
A106351,9618
A104177,9618
A105676,9618
A102737,9618
A103853,9618
A104629,9619
A106771,9619
A104652,9619
A104750,9619
A100259,9620
A105743,9620
A105806,9620
A102817,9621
A107242,9621
A102796,9621
A101723,9621
A103875,9621
A106145,9622
A103040,9622
A103663,9622
A104605,9622
A105190,9622
A102061,9623
A105151,9623
A106520,9623
A106657,9623
A100177,9623
A101933,9623
A101608,9624
A101656,9624
A103844,9624
A103897,9624
A106770,9625
A102149,9625
A102449,9625
A103209,9625
A104536,9626
A102686,9626
A105057,9626
A105126,9626
A104877,10580
A103573,10580
A104007,10580
A101466,10580
A106908,10580
A100727,10581
A100437,10581
A100571,10581
A102323,10581
A104628,10581
A105811,10582
A104368,10582
A100913,10582
A102166,10582
A103887,10583
A105601,10583
A103978,10583
A101118,10583
A104476,10583
A107167,10584
A106196,10584
A104244,10584
A103228,10584
A102182,10584
A105815,10584
A102303,10585
A103827,10585
A103232,10585
A102386,10585
A106533,10585
A104549,10586
A103537,10586
A105389,10586
A104731,10586
A104231,10586
A105798,16249
A103339,16249
A101156,16249
A100375,16250
A100846,16250
A102574,16250
A106542,16250
A102109,16250
A105628,16250
A106741,16251
A103164,16251
A105183,16251
A102881,16252
A100715,16252
A102251,16252
A106323,16252
A101712,16253
A103756,16253
A101813,16253
A106008,16253
A106326,16254
A104656,16254
A100351,16254
A106332,16254
A106136,16254
A104991,16254
A102028,19514
A106866,19514
A104820,19514
A106613,19514
A103300,19514
A103046,19515
A101627,19515
A101768,19515
A107228,19516
A103068,19516
A105430,19516
A103948,19516
A106233,19516
A102290,19516
A107164,19517
A103612,19517
A101941,19517
A100221,19518
A106150,19518
A102119,19518
A101859,19518
A102579,19518
A104961,19519
A104294,19519
A102235,19519
A100045,19665
A101389,19665
A106200,19665
A103626,19665
A101977,19665
A106682,19665
A106814,19666
A102074,19666
A101062,19666
A106633,19666
A102619,19666
A102070,19667
A105689,19667
A106966,19667
A101954,19667
A106573,19667
A105083,19668
A100641,19668
A105300,19668
A102171,19668
A102124,19668
A103154,19668
A103172,19669
A103640,19669
A104245,19669
A102742,19669
A102161,19669
A105799,19670
A105930,19670
A106756,19670
A104036,19671
A103240,19671
A106529,19671
A101231,19671
A101644,19672
A103134,19672
A101378,19672
A100418,19672
A104064,19672
A102224,19672
A105904,22396
A103364,22396
A101593,22396
A104562,22397
A102403,22397
A104663,22397
A104882,22397
A104103,22397
A106395,22398
A104452,22398
A103885,22398
A102810,22398
A105574,22399
A100286,22399
A100514,22399
A103441,22400
A104164,22400
A103328,22400
A105736,22400
A106799,22400
A106382,22400
A100037,22401
A104833,22401
A101498,22401
A104528,22401
A104623,22401
A103821,27717
A105552,27717
A102525,27717
A102749,27717
A104626,27717
A100971,27717
A104724,27718
A103824,27718
A104005,27718
A101285,27719
A106242,27719
A103636,27719
A102964,27719
A106226,27720
A100848,27720
A103841,27720
A105353,27721
A106129,27721
A101296,27721
A103594,27722
A104903,27722
A104169,27722
A102980,27722
A100468,27722
A101420,27723
A101832,27723
A102503,27723
A104803,27723
A104396,27723
A107251,27723
A106072,27724
A106028,27724
A105718,27724
A106166,27725
A106379,27725
A105766,27725
A101486,33342
A106394,33342
A106022,33342
A105459,33342
A106524,33343
A106720,33343
A106489,33343
A103124,33343
A100219,33344
A106085,33344
A101836,33344
A103942,33344
A105663,33344
A106881,33344
A104668,33345
A100151,33345
A106843,33345
A102048,33345
A103149,33345
A100796,33345
A103225,33346
A106276,33346
A100020,33346
A106547,33346
A105962,33346
A105629,33347
A100611,33347
A107022,33347
A106826,33347
A105258,33347
A103380,33347
A101628,33348
A101502,33348
A102318,33348
A102521,33348
A100001,33349
A106490,33349
A102522,33349
A106443,33349
A105074,33349
A101834,33349
A105216,33350
A100614,33350
A100769,33350
A106062,34714
A100225,34714
A102976,34714
A100941,34714
A103326,34714
A104014,34714
A100106,34715
A101642,34715
A101572,34715
A106209,34715
A106643,34715
A103541,34715
A104939,34716
A105472,34716
A100192,34716
A106528,34716
A102834,34716
A106612,34717
A104684,34717
A104810,34717
A106158,34718
A102528,34718
A101709,34718
A100589,34718
A103482,34718
A102956,34719
A106995,34719
A102999,34719
A103998,34719
A103901,36784
A104033,36784
A104257,36784
A103503,36784
A105565,36784
A106526,36784
A104004,36785
A101452,36785
A106102,36785
A105851,36785
A103226,36785
A101584,36785
A103359,36786
A101708,36786
A100855,36786
A101616,36786
A106920,36787
A106137,36787
A100600,36787
A101367,36787
A107216,36787
A105511,36788
A102960,36788
A102864,36788
A106898,46284
A103365,46284
A100681,46284
A106175,46284
A104333,46284
A104530,46285
A103082,46285
A101847,46285
A106164,46285
A100155,46285
A106045,46286
A106210,46286
A105405,46286
A101925,46287
A105248,46287
A106964,46287
A100969,46287
A107258,46287
A105960,46287
A101261,46288
A100803,46288
A102879,46288
A105129,46288
A102533,46288
A104266,46289
A100921,46289
A107098,46289
A104815,46289
A104857,46290
A102785,46290
A101684,46290
A106830,46291
A107141,46291
A101657,46291
A101488,46291
A105502,46291
A107065,46291
A105513,50003
A104448,50003
A106718,50003
A100265,50004
A103252,50004
A103284,50004
A103295,50004
A100300,50005
A101360,50005
A105371,50005
A107160,50006
A106645,50006
A100090,50006
A105746,50007
A104647,50007
A106304,50007
A102141,50007
A103495,50007
A105790,50008
A103607,50008
A102142,50008
A105835,50008
A105519,50009
A106368,50009
A104400,50009
A103402,50009
A107231,50010
A101741,50010
A104905,50010
A101040,50010
A104413,50011
A107238,50011
A100984,50011
A105756,50012
A104502,50012
A101327,50012
A101140,50012
A103093,50947
A103680,50947
A100030,50947
A100102,50947
A103294,50948
A102893,50948
A103367,50948
A103153,50948
A106341,50949
A105354,50949
A100147,50949
A103760,50949
A100052,50949
A102095,50950
A104066,50950
A106096,50950
A103766,50950
A102536,50951
A103795,50951
A104551,50951
A105370,50952
A106905,50952
A104303,50952
A105614,50952
A106380,50952
A106740,50953
A103690,50953
A102374,50953
A100112,50953
A106227,50954
A105946,50954
A104560,50954
A102163,50954
A102633,52586
A101876,52586
A105213,52586
A101371,52586
A107091,52586
A105982,52587
A101756,52587
A101725,52587
A105239,52587
A102363,52588
A104879,52588
A101045,52588
A105675,52589
A101798,52589
A103580,52589
A105902,52590
A101780,52590
A102090,52590
A107249,52590
A106392,52591
A103001,52591
A100947,52591
A105315,52592
A100439,52592
A103305,52592
A104192,52592
A103900,52592
A100756,52593
A106982,52593
A104288,52593
A106910,52593
A100563,52594
A105612,52594
A104518,52594
A106896,52594
A104446,52594
A102984,52595
A104065,52595
A102470,52595
A102412,54324
A104817,54324
A106543,54324
A106419,54324
A100374,54325
A105149,54325
A106432,54325
A100233,54325
A103828,54325
A104960,54326
A101348,54326
A103693,54326
A102266,54327
A101990,54327
A105679,54327
A101857,54327
A106611,54328
A105121,54328
A105341,54328
A103922,54328
A106441,54328
A101749,54328
A101677,54329
A102221,54329
A102554,54329
A103779,54330
A105447,54330
A102505,54330
A103128,54331
A101166,54331
A102912,54331
A106681,54331
A102272,54331
A100668,54331
A103175,54332
A100124,54332
A100997,54332
A100031,54332
A101801,54332
A102157,54332
A102104,55203
A100673,55203
A102421,55203
A106198,55203
A100282,55203
A100780,55204
A101051,55204
A105489,55204
A106559,55205
A103042,55205
A100841,55205
A104897,55205
A104843,55205
A107002,55205
A107032,55206
A101762,55206
A100591,55206
A105105,55206
A105932,55207
A103871,55207
A100455,55207
A106731,55208
A100647,55208
A106012,55208
A106005,55208
A106795,55208
A102451,55209
A104056,55209
A105240,55209
A106077,55209
A106515,55209
A105133,55209
A106730,55210
A103103,55210
A103110,55210
A105542,55211
A103873,55211
A103249,55211
A105222,55212
A106539,55212
A100058,55212
A106417,55212
A103864,55212
A104184,55212
A105251,57619
A104319,57619
A104538,57619
A101887,57619
A102994,57619
A102755,57619
A102062,57620
A102044,57620
A100377,57620
A106878,57620
A100206,57620
A104534,57620
A101528,57621
A104563,57621
A104312,57621
A103816,57622
A100553,57622
A100956,57622
A102678,57622
A101659,57622
A102637,57622
A101050,57623
A101521,57623
A102420,57623
A106255,57623
A102576,57623
A105706,57623
A104046,57624
A101600,57624
A106761,57624
A104367,62433
A106099,62433
A104786,62433
A102461,62434
A107240,62434
A103416,62434
A104893,62434
A102841,62434
A106564,62435
A103699,62435
A103878,62435
A104128,62435
A102962,62436
A104969,62436
A105003,62436
A106598,62437
A105372,62437
A106623,62437
A106295,62437
A103345,62438
A101332,62438
A102545,62438
A101233,62438
A103136,62438
A104643,62439
A100349,62439
A100126,62439
A100893,62439
A104114,62439
A106463,62440
A104235,62440
A104635,62440
A104031,62440
A106462,62440
A106108,62440
A101868,62441
A101206,62441
A104349,62441
A105731,62441
A100940,62441
A100791,62442
A101217,62442
A105273,62442
A102488,62442
A101238,62442
A106936,62442
A107264,65700
A105162,65700
A101612,65700
A105234,65700
A105547,65700
A104194,65700
A103977,65701
A104409,65701
A106359,65701
A102302,65702
A100615,65702
A102270,65702
A100892,65703
A101853,65703
A106232,65703
A102218,65703
A104740,65704
A101203,65704
A106779,65704
A100054,65704
A101012,65704
A101039,65704
A105640,65705
A106216,65705
A101223,65705
A105012,65705
A101883,65705
A107218,65705
A100136,65706
A103389,65706
A103043,65706
A102229,65706
A104219,65707
A100975,65707
A101543,65707
A100718,65707
A101631,65707
A102707,65707
A101865,69958
A102948,69958
A100067,69958
A101230,69958
A102781,69958
A100463,69959
A102965,69959
A100884,69959
A101472,69959
A103707,69959
A100512,69959
A103198,69960
A102530,69960
A104280,69960
A106884,69960
A105265,69960
A105852,69960
A106043,69961
A103197,69961
A105897,69961
A101240,69961
A102786,69961
A101663,69961
A101468,69962
A105292,69962
A101212,69962
A102640,69963
A101208,69963
A100710,69963
A106470,69963
A101082,69963
A105630,69964
A102981,69964
A100515,69964
A101295,69964
A104927,69964
A106642,69964
A106727,69965
A104076,69965
A101289,69965
A103100,69965
A105557,69965
A103242,69966
A101023,69966
A100376,69966
A105817,69966
A103383,69966
A105887,69967
A104492,69967
A103276,69967
A102212,69967
A101044,69967
A104276,69968
A104888,69968
A102526,69968
A106050,69968
A100064,69969
A106925,69969
A106750,69969
A104424,69969
A101123,69969
A105018,69969
A103196,71251
A100990,71251
A100694,71251
A103179,71252
A107236,71252
A101060,71252
A103173,71253
A101103,71253
A107090,71253
A104771,71254
A102622,71254
A104249,71254
A103074,71255
A102404,71255
A103845,71255
A101011,71255
A103283,71255
A104296,71255
A101138,71256
A106316,71256
A106601,71256
A103200,71257
A100784,71257
A100367,71257
A101599,71257
A105496,71257
A107239,71258
A100701,71258
A105398,71258
A105818,71258
A103720,71259
A102356,71259
A104371,71259
A101560,71260
A102590,71260
A101467,71260
A106449,71260
A106686,71260
A103721,71261
A102941,71261
A106516,71261
A100131,71262
A101172,71262
A102498,71262
A100640,71262
A102246,71262
A101160,71262
A105642,72378
A103990,72378
A105280,72378
A104681,72378
A102853,72378
A104475,72379
A101805,72379
A107085,72379
A104867,72379
A103540,72379
A103263,72379
A102789,72380
A107254,72380
A103741,72380
A101078,72381
A103391,72381
A100284,72381
A107023,72381
A102723,72381
A104838,72382
A105169,72382
A103309,72382
A105493,72382
A102886,72382
A106631,72383
A105268,72383
A102159,72383
A105316,72383
A104619,72383
A103480,72384
A102237,72384
A101934,72384
A104520,72385
A106748,72385
A102102,72385
A100837,72385
A104092,72386
A100617,72386
A104432,72386
A100348,72386
A103334,72387
A106025,72387
A106184,72387
A100109,72387
A104561,72387
A105449,72387
A102245,79253
A103317,79253
A105217,79253
A106225,79253
A100048,79254
A103458,79254
A105643,79254
A100401,79255
A101154,79255
A100533,79255
A105461,79255
A106885,79255
A102816,79256
A105822,79256
A102943,79256
A102360,79256
A100396,79256
A104485,79257
A103314,79257
A104675,79257
A106471,79258
A103169,79258
A106596,79258
A100165,79258
A100863,79258
A104958,79259
A105390,79259
A104546,79259
A103526,79259
A104915,79260
A102792,79260
A106602,79260
A100942,79260
A101811,79260
A106511,79260
A103515,79261
A105067,79261
A101111,79261
A104757,79262
A104057,79262
A104161,79262
A104781,79262
A102925,79262
A102658,79263
A101491,79263
A105741,79263
A101602,79264
A105191,79264
A106836,79264
A105813,79264
A101884,79265
A101079,79265
A100994,79265
A100670,79265
A104440,79265
A100519,82472
A100393,82472
A103535,82472
A107158,82472
A100965,82472
A100902,82473
A101376,82473
A100764,82473
A106677,82473
A102605,82473
A103517,82474
A100601,82474
A103035,82474
A104848,82474
A103181,82474
A100487,82475
A101880,82475
A100268,82475
A107132,82476
A103395,82476
A101485,82476
A100559,82476
A100870,82477
A106329,82477
A103183,82477
A105617,82477
A104431,82478
A105324,82478
A103677,82478
A101265,82478
A103156,82478
A102857,82478
A104552,82479
A104277,82479
A106398,82479
A104063,82480
A103859,82480
A100598,82480
A103915,82480
A107123,82481
A100427,82481
A100338,82481
A106374,28354
A106240,28354
A100344,28354
A101104,28355
A101336,28355
A102891,28355
A104722,28355
A102289,28356
A101595,28356
A106656,28356
A101150,28356
A105611,28356
A101802,28356
A104841,28357
A101259,28357
A100685,28357
A105975,28357
A104916,28357
A100830,28357
A104017,28358
A100141,28358
A102995,28358
A104575,28358
A101334,28358
A105404,28358
A104894,28359
A101209,28359
A106650,28359
A106224,28359
A100093,28359
A104393,28360
A106004,28360
A103956,28360
A106973,28360
A104034,28361
A107063,28361
A104109,28361
A100667,28361
A103588,28361
A104360,28362
A106057,28362
A106033,28362
A101823,28362
A104858,28362
A100777,28363
A104715,28363
A105881,28363
A107248,28363
A102918,28363
A100296,28364
A103061,28364
A105123,28364
A103286,28365
A101553,28365
A100949,28365
A106481,28366
A106568,28366
A106156,28366
A102418,28366
A104896,28367
A100742,28367
A103152,28367
A100448,28367
A104578,39229
A103070,39229
A107148,39229
A104439,39230
A100775,39230
A103814,39230
A102898,39231
A102410,39231
A101510,39231
A100561,39231
A100255,39231
A100867,39232
A100094,39232
A104248,39232
A101581,39232
A103947,39232
A102774,39232
A104801,39233
A101370,39233
A106510,39233
A100002,39233
A102585,39233
A102570,39233
A104223,39234
A101830,39234
A100822,39234
A100010,39234
A103285,39234
A106521,39234
A104454,39235
A107005,39235
A103054,39235
A105697,39235
A101760,39235
A101815,39235
A106813,39236
A106873,39236
A102571,39236
A101004,39236
A102479,39236
A100347,39236
A100363,39237
A104612,39237
A106464,39237
A104118,39237
A103348,39237
A104515,39238
A102876,39238
A105984,39238
A105949,39238
A104706,49132
A101947,49132
A100362,49132
A102769,49133
A100948,49133
A101453,49133
A106094,49133
A100664,49133
A105383,49134
A100671,49134
A101003,49134
A104774,49134
A107061,49134
A103764,49134
A105726,49135
A103615,49135
A106055,49135
A103296,49136
A103907,49136
A101736,49136
A100480,49136
A104812,49136
A102454,49137
A100005,49137
A103499,49137
A105872,49137
A102381,49137
A105094,49137
A103437,78284
A105455,78284
A102704,78284
A101716,78284
A100368,78284
A104472,78285
A104268,78285
A105381,78285
A100520,78286
A103701,78286
A104132,78286
A106251,78286
A100263,78287
A103185,78287
A102913,78287
A107135,78287
A101529,78287
A100918,78287
A101448,78288
A102703,78288
A104873,78288
A103323,78289
A104328,78289
A107186,78289
A105463,78290
A101902,78290
A102442,78290
A101821,78290
A102172,78291
A101354,78291
A105241,78291
A104982,78291
A103221,78291
A102297,78292
A103194,78292
A104847,78292
A105763,78292
A106725,4136
A100369,4136
A101963,4136
A106101,4136
A100473,4137
A102649,4137
A106475,4137
A107079,4137
A100332,4137
A104123,4138
A106532,4138
A105070,4138
A105988,4138
A104162,4138
A105931,4139
A104966,4139
A100355,4139
A102906,4139
A102162,4139
A106335,4140
A106221,4140
A105963,4140
A101936,4141
A106502,4141
A104421,4141
A104330,4142
A104861,4142
A106372,4142
A106983,4142
A103681,4142
A102481,4142
A104442,4143
A103624,4143
A101567,4143
A104531,4143
A100719,4143
A102824,4143
A103577,4144
A106975,4144
A102717,4144
A100245,4144
A104690,4145
A104105,4145
A101071,4145
A102667,4145
A100466,4146
A104498,4146
A103608,4146
A107083,4146
A101915,4146
A105521,4146
A104044,4147
A102088,4147
A102458,4147
A104707,4147
A103566,14392
A103428,14392
A102227,14392
A102022,14392
A104020,14392
A105713,14393
A102339,14393
A100118,14393
A100880,14394
A104581,14394
A105230,14394
A106719,14394
A102397,14394
A106001,14394
A100792,14395
A106249,14395
A101620,14395
A104910,14396
A100190,14396
A105049,14396
A105698,14396
A106763,14396
A106440,14396
A100748,14397
A102288,14397
A105161,14397
A102974,14398
A105030,14398
A102927,14398
A104211,14398
A103842,14398
A106736,14398
A105144,14399
A104677,14399
A104568,14399
A103664,14400
A102492,14400
A102535,14400
A103386,14400
A101263,14400
A101702,22677
A106935,22677
A105505,22677
A103246,22677
A103529,22677
A106415,22677
A104495,22678
A102476,22678
A100085,22678
A105516,22678
A100273,22678
A105967,22678
A104753,22679
A100786,22679
A100041,22679
A103206,22679
A103490,22679
A100535,22679
A104902,22680
A101751,22680
A104622,22680
A102194,22680
A107215,22680
A104136,22681
A106024,22681
A106635,22681
A101392,22682
A105704,22682
A101678,22682
A106328,22682
A105380,22682
A106086,22682
A102874,34912
A101374,34912
A101814,34912
A103080,34913
A103114,34913
A101671,34913
A103831,34913
A101199,34913
A100128,34914
A100745,34914
A106961,34914
A100438,34914
A100256,34915
A101779,34915
A104018,34915
A104206,34915
A100476,34915
A103849,34915
A100610,34916
A106127,34916
A103014,34916
A105348,34916
A103567,34916
A102967,34917
A103397,34917
A102342,34917
A102624,34918
A102849,34918
A104611,34918
A104557,34918
A101647,34918
A106949,34918
A102367,34919
A104886,34919
A102759,34919
A105038,34920
A102106,34920
A104945,34920
A104887,34920
A101866,34921
A105907,34921
A104692,34921
A101686,34921
A102416,34921
A103618,34921
A106632,44844
A103280,44844
A104636,44844
A102887,44844
A102664,44844
A100845,44844
A101250,44845
A101383,44845
A106167,44845
A103847,44846
A105673,44846
A102542,44846
A101517,44846
A102743,44846
A107042,44846
A101893,44847
A100007,44847
A100729,44847
A107152,44847
A106193,44847
A104780,44848
A105843,44848
A101165,44848
A102020,44848
A103510,44848
A107027,44849
A104726,44849
A106705,44849
A102439,44849
A100766,44850
A103858,44850
A103420,44850
A104048,44850
A102438,44850
A101828,44851
A103749,44851
A105293,44851
A103303,44851
A100301,54026
A105225,54026
A103316,54026
A104292,54027
A105319,54027
A103558,54027
A103570,54028
A103245,54028
A100095,54028
A102716,54028
A101046,54029
A100244,54029
A100661,54029
A102972,54029
A106618,54029
A103445,54030
A104764,54030
A103064,54030
A105723,54030
A105757,54030
A100774,54031
A101351,54031
A101949,54031
A106416,54031
A103049,54032
A100657,54032
A101730,54032
A106436,54032
A104242,54033
A105506,54033
A105891,54033
A104974,54034
A105026,54034
A103742,54034
A104941,54034
A101810,54035
A100311,54035
A104687,54035
A107110,54035
A101748,54035
A106487,54036
A106292,54036
A101087,54036
A102155,54036
A101672,72880
A105052,72880
A102970,72880
A104336,72880
A104279,72881
A103511,72881
A104935,72881
A105305,72881
A101623,72882
A103688,72882
A106649,72882
A101191,72883
A106246,72883
A102647,72883
A100246,72883
A102370,72884
A106010,72884
A101288,72884
A106664,72884
A105084,72884
A103797,72884
A101822,72885
A104418,72885
A105453,72885
A105857,72885
A106082,72885
A105899,72885
A107241,83511
A106553,83511
A102516,83511
A106909,83511
A103027,83511
A106640,83511
A103163,83512
A105143,83512
A105345,83512
A100135,83512
A107003,83512
A106667,83513
A105396,83513
A104680,83513
A103448,83513
A103911,83513
A100931,83514
A105550,83514
A103044,83514
A105130,83514
A105256,83515
A104290,83515
A106411,83515
A100827,83515
A103603,83515
A101795,83515
A103807,83516
A106361,83516
A100103,83516
A105127,83517
A104484,83517
A103988,83517
A105289,83517
A102949,83517
A101047,83517
A100675,690
A105198,690
A103265,690
A103007,690
A106342,690
A104369,690
A101724,691
A104215,691
A106854,691
A105134,691
A105179,691
A101014,692
A105593,692
A101610,692
A106540,692
A101565,692
A101618,693
A102188,693
A100091,693
A103651,694
A101674,694
A100278,694
A102056,694
A101700,694
A105365,695
A101167,695
A107020,695
A106907,696
A104450,696
A106110,696
A100435,696
A103862,696
A101879,697
A101909,697
A100289,697
A106302,697
A106991,697
A104749,697
A102760,698
A101525,698
A101447,698
A105983,698
A104073,698
A101794,698
A101145,699
A107147,699
A106111,699
A104256,700
A106993,700
A103278,700
A102907,71983
A104364,71983
A101224,71983
A101061,71983
A105682,71983
A101778,71984
A101888,71984
A103559,71984
A104035,71984
A107155,71984
A101590,71985
A106381,71985
A104919,71985
A103343,71986
A103272,71986
A101719,71986
A102934,71987
A100506,71987
A100202,71987
A104862,71987
A104708,71987
A105184,71987
A103950,71988
A101639,71988
A106855,71988
A106698,71988
A101025,71988
A101000,71988
A106714,71989
A107171,71989
A106154,71989
A103809,71990
A102226,71990
A101216,71990
A105302,71990
A101201,71990
A106007,71990
A106832,71991
A103544,71991
A105825,71991
A106582,71991
A101860,71992
A103121,71992
A100321,71992
A102112,71992
A103780,71992
A100270,71993
A105011,71993
A100082,71993
A101978,71993
A101824,71993
A103631,71993
A103041,71994
A101407,71994
A102828,71994
A102094,71994
A105433,54388
A103186,54388
A101024,54388
A101775,54389
A100477,54389
A101849,54389
A105009,54389
A106338,54389
A101470,54389
A103583,54390
A101522,54390
A100499,54390
A101221,54391
A101084,54391
A102734,54391
A102517,54391
A101587,54391
A106634,54392
A100028,54392
A102867,54392
A104730,54393
A107122,54393
A104082,54393
A107244,54393
A104800,54394
A103659,54394
A100843,54394
A104113,54395
A101312,54395
A104176,54395
A104899,54395
A100735,54396
A102262,54396
A105545,54396
A106476,54396
A103237,54396
A103857,54396
A103498,83731
A101091,83731
A103617,83731
A102594,83731
A103235,83731
A102787,83731
A102203,83732
A105514,83732
A102346,83732
A106418,83732
A106327,83733
A102847,83733
A106390,83733
A105043,83733
A107049,83733
A105604,83734
A103353,83734
A103606,83734
A106747,83734
A102494,83734
A104028,83735
A103565,83735
A105665,83735
A105695,83735
A105508,83735
A101266,83736
A106344,83736
A102222,83736
A106766,83736
A102236,83736
A101921,83736
A104217,83737
A104674,83737
A107133,83737
A104085,83737
A106916,83737
A101345,83737
A101841,83738
A105992,83738
A103560,83738
A103415,83738
A104195,83738
A106688,83739
A104323,83739
A100497,83739
A104261,11940
A103992,11940
A102014,11940
A100382,11940
A103661,11940
A106732,11941
A104863,11941
A106600,11941
A105900,11942
A106064,11942
A101547,11942
A100113,11942
A100009,11942
A100888,11943
A101094,11943
A106937,11943
A105477,11944
A103297,11944
A102518,11944
A103357,11944
A100517,11944
A103763,11944
A102957,11945
A105296,11945
A104678,11945
A101761,11945
A104499,11945
A101665,11946
A102953,11946
A103525,11946
A104433,11946
A101215,11946
A100159,11947
A103374,11947
A103324,11947
A106946,11947
A103351,11948
A105034,11948
A105864,11948
A106073,11948
A106571,11948
A106958,11949
A106366,11949
A101359,11949
A101338,22959
A104510,22959
A100252,22959
A104545,22959
A105323,22960
A100708,22960
A101284,22960
A100776,22960
A102738,22960
A101413,22961
A101984,22961
A106742,22961
A101204,22961
A105181,22961
A100991,22962
A106494,22962
A105895,22962
A103840,22962
A100462,22962
A100038,22962
A106733,22963
A104059,22963
A105527,22963
A104583,22963
A102395,22964
A103955,22964
A107165,22964
A104071,22965
A105865,22965
A101513,22965
A106244,22965
A102756,22965
A105337,22966
A104477,22966
A104228,22966
A105492,22966
A106541,22966
A104009,22966
A106191,22967
A101412,22967
A102485,22967
A102975,22967
A103747,22967
A104723,22968
A100494,22968
A101975,22968
A104135,22968
A104772,22969
A100844,22969
A100669,22969
A105321,22970
A106599,22970
A103127,22970
A107178,22970
A102111,22970
A107067,22970
A102463,22971
A106159,22971
A100976,22971
A103412,22971
A106514,22971
A100989,22972
A104725,22972
A103994,22972
A100016,26341
A100597,26341
A107210,26341
A104870,26341
A104274,26341
A105530,26342
A100307,26342
A103839,26342
A107224,26342
A100530,26342
A101064,26343
A104590,26343
A104240,26343
A102798,26343
A100678,26344
A100785,26344
A103869,26344
A105824,26344
A103738,26345
A105220,26345
A102243,26345
A103099,26345
A102668,26345
A103396,26346
A101134,26346
A100395,26346
A101704,26346
A105402,26346
A101021,26346
A104544,26347
A104700,26347
A104029,26347
A105393,26347
A103320,26348
A102942,26348
A105840,26348
A103865,26348
A104381,26349
A107007,26349
A101384,26349
A103959,26349
A101747,52695
A105242,52695
A101654,52695
A107225,52695
A101226,52696
A106143,52696
A105846,52696
A102567,52697
A102008,52697
A105219,52697
A105780,52697
A107095,52697
A101423,52698
A102362,52698
A105724,52698
A100736,52699
A102308,52699
A106311,52699
A102471,52700
A104638,52700
A102216,52700
A100335,52700
A101961,52700
A100613,52701
A103318,52701
A103673,52701
A102767,52701
A105374,52702
A105212,52702
A102325,52702
A106625,52702
A105833,52702
A105595,52702
A101027,52847
A106188,52847
A104556,52847
A103810,52847
A100104,52848
A106088,52848
A100741,52848
A100434,52848
A100378,52849
A105599,52849
A105626,52849
A106764,52849
A106000,52850
A103984,52850
A104964,52850
A104213,52850
A107035,52851
A103461,52851
A101329,52851
A106206,52851
A104512,52851
A101743,52851
A105829,52852
A103352,52852
A100962,52852
A105522,52853
A102564,52853
A101918,52853
A101508,52853
A104792,52853
A107076,52853
A105710,55497
A102331,55497
A105425,55497
A106317,55497
A107223,55497
A102507,55498
A102219,55498
A101676,55498
A103660,55498
A105311,55499
A100547,55499
A106576,55499
A103398,55499
A100919,55499
A100098,55499
A100063,55500
A104100,55500
A106604,55500
A102808,55500
A103888,55500
A101068,55501
A103564,55501
A107064,55501
A105719,55501
A107194,55501
A103899,55501
